löpnummer, tid
146, 2635717.3919677734
147, 2664089.2028808594
148, 2635002.1362304688
149, 2636194.2291259766
150, 2631425.8575439453
151, 2637386.3220214844
152, 2635002.1362304688
153, 2632379.5318603516
154, 2632617.950439453
155, 2636432.647705078
156, 2630710.6018066406
157, 2668380.7373046875
158, 2632856.3690185547
159, 2646923.065185547
160, 2635002.1362304688
161, 2637147.903442383
162, 2631187.4389648438
163, 2637386.3220214844
164, 2635717.3919677734
165, 2634048.4619140625
166, 2652168.2739257812
167, 2635717.3919677734
168, 2630710.6018066406
169, 2636432.647705078
170, 2634286.880493164
171, 2634048.4619140625
172, 2635002.1362304688
173, 2636194.2291259766
174, 2629518.508911133
175, 2645254.135131836
176, 2641439.437866211
177, 2631664.276123047
178, 2639532.0892333984
179, 2637147.903442383
180, 2630949.020385742
181, 2636194.2291259766
182, 2634286.880493164
183, 2632617.950439453
184, 2637386.3220214844
185, 2652168.2739257812
186, 2629518.508911133
187, 2635955.810546875
188, 2634525.2990722656
189, 2630710.6018066406
190, 2634048.4619140625
191, 2631425.8575439453
192, 2633571.6247558594
193, 2636909.4848632812
194, 2646923.065185547
195, 2666234.9700927734
196, 2635240.5548095703
197, 2646684.6466064453
198, 2632617.950439453
199, 2637386.3220214844
200, 2631425.8575439453
201, 2632617.950439453
202, 2635717.3919677734
203, 2632856.3690185547
204, 2650976.1810302734
205, 2637386.3220214844
206, 2631425.8575439453
207, 2635955.810546875
208, 2636432.647705078
209, 2632379.5318603516
210, 2632617.950439453
211, 2637863.1591796875
212, 2633094.7875976562
213, 2648830.4138183594
214, 2634525.2990722656
215, 2631664.276123047
216, 2635240.5548095703
217, 2636194.2291259766
218, 2630949.020385742
219, 2634525.2990722656
220, 2635478.973388672
221, 2631187.4389648438
222, 2632617.950439453
223, 2733945.846557617
224, 2962827.682495117
225, 2797365.188598633
226, 2749204.635620117
227, 2713918.685913086
228, 2704858.7799072266
229, 2709865.5700683594
230, 2707481.3842773438
231, 2707004.5471191406
232, 2751827.2399902344
233, 2706766.128540039
234, 2718687.057495117
235, 2707719.8028564453
236, 2708435.05859375
237, 2704381.9427490234
238, 2714872.360229492
239, 2706766.128540039
240, 2705097.198486328
241, 2739191.0552978516
242, 2707481.3842773438
243, 2705097.198486328
244, 2715349.1973876953
245, 2740383.1481933594
246, 2702236.1755371094
247, 2707719.8028564453
248, 2707242.965698242
249, 2706766.128540039
250, 2725362.777709961
251, 2708673.4771728516
252, 2702474.594116211
253, 2706766.128540039
254, 2707481.3842773438
255, 2705097.198486328
256, 2704143.524169922
257, 2707719.8028564453
258, 2706527.7099609375
259, 2721786.4990234375
260, 2714872.360229492
261, 2705812.454223633
262, 2723217.010498047
263, 2708196.6400146484
264, 2707719.8028564453
265, 2707004.5471191406
266, 2707958.221435547
267, 2705812.454223633
268, 2721071.243286133
269, 2723217.010498047
270, 2706050.8728027344
271, 2719402.313232422
272, 2708196.6400146484
273, 2712726.593017578
274, 2703666.6870117188
275, 2706050.8728027344
276, 2704858.7799072266
277, 2704381.9427490234
278, 2727985.382080078
279, 2703905.1055908203
280, 2704620.361328125
281, 2706050.8728027344
282, 2704620.361328125
283, 2706289.291381836
284, 2703428.268432617
285, 2706050.8728027344
286, 2708911.895751953
287, 2744913.101196289
288, 2703905.1055908203
289, 2707004.5471191406
290, 2703189.8498535156
291, 2704620.361328125
292, 2707958.221435547
293, 2704143.524169922
294, 2702951.431274414
295, 2707958.221435547
296, 2718687.057495117
297, 2704381.9427490234
298, 2706289.291381836
299, 2702951.431274414
300, 2703189.8498535156
301, 2707242.965698242
302, 2702474.594116211
303, 2707242.965698242
304, 2708673.4771728516
305, 2719402.313232422
306, 2720355.987548828
307, 2707719.8028564453
308, 2718448.6389160156
309, 2706050.8728027344
310, 2708435.05859375
311, 2705335.6170654297
312, 2701997.756958008
313, 2707242.965698242
314, 2704620.361328125
315, 2717733.383178711
316, 2707958.221435547
317, 2707481.3842773438
318, 2702474.594116211
319, 2707004.5471191406
320, 2706289.291381836
321, 2703189.8498535156
322, 2708196.6400146484
323, 2706050.8728027344
324, 2718687.057495117
325, 2707004.5471191406
326, 2708196.6400146484
327, 2702474.594116211
328, 2707004.5471191406
329, 2703428.268432617
330, 2703905.1055908203
331, 2709627.151489258
332, 2707719.8028564453
333, 2734661.102294922
334, 2708196.6400146484
335, 2705335.6170654297
336, 2708911.895751953
337, 2707004.5471191406
338, 2705097.198486328
339, 2706050.8728027344
340, 2668619.155883789
341, 2630949.020385742
342, 2647638.3209228516
343, 2646923.065185547
344, 2649068.832397461
345, 2646684.6466064453
346, 2631664.276123047
347, 2634048.4619140625
348, 2631187.4389648438
349, 2635955.810546875
350, 2633094.7875976562
351, 2630710.6018066406
352, 2650022.506713867
353, 2633571.6247558594
354, 2629995.346069336
355, 2635240.5548095703
356, 2632856.3690185547
357, 2630949.020385742
358, 2644300.4608154297
359, 2633810.043334961
360, 2632379.5318603516
361, 2651929.8553466797
362, 2634286.880493164
363, 2630949.020385742
364, 2636432.647705078
365, 2633571.6247558594
366, 2629280.0903320312
367, 2635717.3919677734
368, 2643108.367919922
369, 2629756.9274902344
370, 2636909.4848632812
371, 2729892.7307128906
372, 2862453.4606933594
373, 2797365.188598633
374, 2635240.5548095703
375, 2632379.5318603516
376, 2684116.3635253906
377, 2635002.1362304688
378, 2629995.346069336
379, 2633810.043334961
380, 2672910.690307617
381, 2642154.6936035156
382, 2641439.437866211
383, 2650260.9252929688
384, 2631902.6947021484
385, 2652883.529663086
386, 2632379.5318603516
387, 2631664.276123047
388, 2635478.973388672
389, 2649068.832397461
390, 2645730.972290039
391, 2716779.7088623047
392, 2703666.6870117188
393, 2631664.276123047
394, 2652645.1110839844
395, 2635717.3919677734
396, 2629280.0903320312
397, 2635717.3919677734
398, 2634525.2990722656
399, 2646446.2280273438
400, 2636194.2291259766
401, 2634048.4619140625
402, 2631902.6947021484
403, 2635955.810546875
404, 2634048.4619140625
405, 2633094.7875976562
406, 2637147.903442383
407, 2636671.0662841797
408, 2648115.1580810547
409, 2637386.3220214844
410, 2635955.810546875
411, 2631902.6947021484
412, 2634286.880493164
413, 2635240.5548095703
414, 2629995.346069336
415, 2635002.1362304688
416, 2632379.5318603516
417, 2649545.669555664
418, 2665996.551513672
419, 2635478.973388672
420, 2631425.8575439453
421, 2654790.8782958984
422, 2635478.973388672
423, 2633571.6247558594
424, 2635478.973388672
425, 2664566.0400390625
426, 2630949.020385742
427, 2675056.4575195312
428, 2698183.059692383
429, 2642393.112182617
430, 2669811.248779297
431, 2658367.156982422
432, 2631425.8575439453
433, 2662897.1099853516
434, 2660036.087036133
435, 2632856.3690185547
436, 2665519.7143554688
437, 2650260.9252929688
438, 2631187.4389648438
439, 2637147.903442383
440, 2639770.5078125
441, 2630710.6018066406
442, 2634525.2990722656
443, 2631902.6947021484
444, 2633571.6247558594
445, 2635955.810546875
446, 2646684.6466064453
447, 2641439.437866211
448, 2636194.2291259766
