löpnummer, tid
1434, 285960
1435, 286022
1436, 286303
1437, 285855
1438, 286246
1439, 294995
1440, 277653
1441, 276599
1442, 279241
1443, 277450
1444, 275841
1445, 276169
1446, 275471
1447, 275622
1448, 276491
1449, 286335
1450, 256661
1451, 257609
1452, 256389
1453, 263718
1454, 252078
1455, 252913
1456, 253596
1457, 251769
1458, 262673
1459, 275889
1460, 274862
1461, 275152
1462, 275230
1463, 274812
1464, 283261
1465, 283007
1466, 280219
1467, 279379
1468, 283919
1469, 278424
1470, 277171
1471, 277097
1472, 276968
1473, 277121
1474, 277415
1475, 276486
1476, 275954
1477, 276095
1478, 275857
1479, 275861
1480, 275868
1481, 277481
1482, 284955
1483, 266634
1484, 266711
1485, 267878
1486, 268731
1487, 269550
1488, 266838
1489, 266307
1490, 266501
1491, 266292
1492, 266509
1493, 266888
1494, 266385
1495, 267277
1496, 266383
1497, 269755
1498, 266096
1499, 266035
1500, 266348
1501, 266245
1502, 267021
1503, 267023
1504, 267314
1505, 266112
1506, 266645
1507, 274761
1508, 273533
1509, 271764
1510, 270670
1511, 272729
1512, 269419
1513, 269695
1514, 269075
1515, 267700
1516, 267748
1517, 267951
1518, 267701
1519, 267216
1520, 267918
1521, 267535
1522, 267627
1523, 267554
1524, 267384
1525, 267402
1526, 284572
1527, 259607
1528, 259764
1529, 258693
1530, 258010
1531, 258446
1532, 258129
1533, 258004
1534, 258363
1535, 258244
1536, 260567
1537, 259011
1538, 258629
1539, 258417
1540, 258317
1541, 264893
1542, 258526
1543, 259048
1544, 258330
1545, 258130
1546, 258394
1547, 257902
1548, 258038
1549, 258638
1550, 266068
1551, 264053
1552, 263385
1553, 262485
1554, 261348
1555, 262290
1556, 263284
1557, 259711
1558, 259798
1559, 260317
1560, 259957
1561, 259417
1562, 258969
1563, 258921
1564, 258526
1565, 258501
1566, 260167
1567, 262414
1568, 258760
1569, 258700
1570, 258046
1571, 267543
1572, 251121
1573, 250678
1574, 250444
1575, 251073
1576, 250755
1577, 250518
1578, 250837
1579, 250913
1580, 250725
1581, 250551
1582, 250931
1583, 250856
1584, 250695
1585, 250012
1586, 250527
1587, 253106
1588, 250545
1589, 251788
1590, 249948
1591, 250524
1592, 250202
1593, 257642
1594, 256603
1595, 254586
1596, 254146
1597, 253561
1598, 254403
1599, 253214
1600, 252436
1601, 252146
1602, 254938
1603, 251704
1604, 251873
1605, 252263
1606, 251284
1607, 251787
1608, 251192
1609, 251586
1610, 250870
1611, 251238
1612, 252016
1613, 251367
1614, 252310
1615, 250428
1616, 250535
1617, 250332
1618, 256687
1619, 243558
1620, 243166
1621, 243095
1622, 243026
1623, 242926
1624, 244217
1625, 242721
1626, 243876
1627, 243206
1628, 243576
1629, 243257
1630, 242895
1631, 242959
1632, 242581
1633, 243325
1634, 245297
1635, 243974
1636, 249811
1637, 249149
1638, 248118
1639, 246489
1640, 245892
1641, 245862
1642, 245478
1643, 245107
1644, 244347
1645, 244353
1646, 243886
1647, 243631
1648, 243717
1649, 243719
1650, 248305
1651, 246034
1652, 244436
1653, 243679
1654, 244803
1655, 245724
1656, 243515
1657, 245000
1658, 244082
1659, 243318
1660, 244202
1661, 244201
1662, 246625
1663, 244121
1664, 244884
1665, 245305
1666, 258607
1667, 237885
1668, 237606
1669, 238414
1670, 238271
1671, 237823
1672, 238340
1673, 236942
1674, 237755
1675, 235755
1676, 236665
1677, 235717
1678, 236111
1679, 243387
1680, 241975
1681, 240677
1682, 244358
1683, 239402
1684, 239391
1685, 238469
1686, 238081
1687, 237299
1688, 237925
1689, 237048
1690, 237800
1691, 236979
1692, 236933
1693, 237073
1694, 237257
1695, 236442
1696, 236781
1697, 237615
1698, 238307
1699, 236636
1700, 238706
1701, 236586
1702, 236634
1703, 236620
1704, 236476
1705, 236497
1706, 236784
1707, 236215
1708, 236206
1709, 236016
1710, 236892
1711, 236531
1712, 236264
1713, 238482
1714, 236502
1715, 245038
1716, 230386
1717, 229515
1718, 229963
1719, 229608
1720, 230662
1721, 229871
1722, 236448
1723, 234406
1724, 234006
1725, 232729
1726, 232253
1727, 233227
1728, 266075
1729, 264190
1730, 233343
1731, 250908
1732, 260142
1733, 238223
1734, 239158
1735, 238153
1736, 239989
1737, 237933
1738, 237838
1739, 238114
1740, 238027
1741, 237735
1742, 237106
1743, 240842
1744, 237088
1745, 236381
1746, 236107
1747, 237056
1748, 233607
1749, 229478
1750, 229734
1751, 229957
1752, 230321
1753, 229407
1754, 230014
1755, 229488
1756, 229687
1757, 230024
1758, 229604
1759, 229686
1760, 229286
1761, 229104
1762, 229321
1763, 229241
1764, 229127
1765, 239934
1766, 234706
1767, 234002
1768, 237948
1769, 231950
1770, 231661
1771, 239245
1772, 246560
1773, 231193
1774, 230921
1775, 231144
1776, 230738
1777, 230020
1778, 230065
1779, 230197
1780, 230224
1781, 230396
1782, 233013
1783, 229858
1784, 230547
1785, 230208
1786, 230518
1787, 230334
1788, 230544
1789, 229972
1790, 230248
1791, 229862
1792, 229833
1793, 229143
1794, 229526
1795, 229683
1796, 231179
1797, 229624
1798, 229859
1799, 232090
1800, 229518
1801, 229533
1802, 230126
1803, 230013
1804, 229982
1805, 230603
1806, 229623
1807, 229725
1808, 236010
1809, 234953
1810, 233414
1811, 232809
1812, 231908
1813, 231524
1814, 230953
1815, 234825
1816, 232458
1817, 224170
1818, 224257
1819, 223997
1820, 224591
1821, 240911
1822, 223438
1823, 223661
1824, 223513
1825, 223848
1826, 223404
1827, 223507
1828, 224579
1829, 224968
1830, 223398
1831, 223667
1832, 223395
1833, 225780
1834, 223166
1835, 223430
1836, 223536
1837, 223511
1838, 223256
1839, 223299
1840, 223190
1841, 223797
1842, 223353
1843, 223168
1844, 222779
1845, 223135
1846, 223624
1847, 223039
1848, 222974
1849, 223438
1850, 225094
1851, 230212
1852, 228487
1853, 227064
1854, 226441
1855, 226156
1856, 225405
1857, 225467
1858, 241747
1859, 224516
1860, 225007
1861, 224892
1862, 224096
1863, 224028
1864, 223806
1865, 225869
1866, 224041
1867, 224709
1868, 227482
1869, 223790
1870, 223590
1871, 223724
1872, 224299
1873, 224155
1874, 224172
1875, 224011
1876, 223976
1877, 224045
1878, 223320
1879, 223613
1880, 223301
1881, 223575
1882, 223505
1883, 223666
1884, 223322
1885, 225553
1886, 223889
1887, 223211
1888, 223536
1889, 223995
1890, 226004
1891, 223283
1892, 223538
1893, 223336
1894, 230123
1895, 228852
1896, 227976
1897, 227310
1898, 226417
1899, 226580
1900, 233677
1901, 233982
1902, 227069
1903, 224585
1904, 225079
1905, 223996
1906, 224430
1907, 224005
1908, 224351
1909, 223473
1910, 223674
1911, 224144
1912, 223901
1913, 224674
1914, 223426
1915, 224034
1916, 223387
1917, 223473
1918, 223372
1919, 224406
1920, 227076
1921, 224421
1922, 223910
1923, 223272
1924, 223982
1925, 223067
1926, 223414
1927, 223100
1928, 223237
1929, 223221
1930, 231483
1931, 233136
1932, 223222
1933, 223390
1934, 224383
1935, 232859
1936, 229692
1937, 240291
1938, 239668
1939, 227836
1940, 226935
1941, 227058
1942, 226295
1943, 225585
1944, 225235
1945, 225547
1946, 224426
1947, 224513
1948, 224215
1949, 224474
1950, 224589
1951, 224224
1952, 224550
1953, 224080
1954, 225628
1955, 223697
1956, 224299
1957, 223855
1958, 224643
1959, 224440
1960, 223769
1961, 223916
1962, 223793
1963, 223770
1964, 223382
1965, 223801
1966, 223544
1967, 224428
1968, 224750
1969, 225271
1970, 223484
1971, 223575
1972, 226862
1973, 223382
1974, 223725
1975, 223316
1976, 223767
1977, 223266
1978, 223707
1979, 223454
1980, 230302
1981, 228734
1982, 227212
1983, 226717
1984, 226350
1985, 225208
1986, 225274
1987, 224602
1988, 224430
1989, 227833
1990, 224106
1991, 224255
1992, 225237
1993, 224263
1994, 224246
1995, 224095
1996, 223876
1997, 223770
1998, 254866
1999, 224067
2000, 223588
2001, 224378
2002, 223482
2003, 224235
2004, 223465
2005, 223290
2006, 223694
2007, 226529
2008, 223592
2009, 223389
2010, 223395
2011, 223507
2012, 223693
2013, 223231
2014, 223997
2015, 223172
2016, 223551
2017, 222901
2018, 224068
2019, 223347
2020, 223012
2021, 222973
2022, 223485
2023, 230195
2024, 231886
2025, 227873
2026, 226873
2027, 226393
2028, 226572
2029, 225776
2030, 224945
2031, 224889
2032, 224753
2033, 224458
2034, 224629
2035, 224928
2036, 224775
2037, 225954
2038, 240907
2039, 224167
2040, 223851
2041, 225610
2042, 224510
2043, 224272
2044, 225264
2045, 224546
2046, 223470
2047, 223955
2048, 223519
2049, 223671
2050, 223822
2051, 224173
2052, 223946
2053, 223510
2054, 223724
2055, 223505
2056, 223484
2057, 223895
2058, 223830
2059, 226917
2060, 223365
2061, 223234
2062, 223176
2063, 223156
2064, 223691
2065, 223794
2066, 229856
2067, 229140
2068, 228003
2069, 226484
2070, 226258
2071, 225771
2072, 225218
2073, 224558
2074, 224783
2075, 224226
2076, 227209
2077, 223885
2078, 223512
2079, 224032
2080, 224019
2081, 224650
2082, 223428
2083, 223585
2084, 223432
2085, 223432
2086, 223665
2087, 224366
2088, 223708
2089, 223393
2090, 223287
2091, 223755
2092, 223743
2093, 223471
2094, 225977
2095, 223634
2096, 224289
2097, 223344
2098, 224083
2099, 223478
2100, 223312
2101, 223598
2102, 223200
2103, 223524
2104, 223102
2105, 222934
2106, 224982
2107, 222899
2108, 223954
2109, 230166
2110, 228500
2111, 229670
2112, 226929
2113, 226586
2114, 227257
2115, 225094
2116, 225261
2117, 224504
2118, 240752
2119, 224652
2120, 224223
2121, 224176
2122, 224118
2123, 224057
2124, 224417
2125, 223969
2126, 223869
2127, 223841
2128, 226235
2129, 224877
2130, 225123
2131, 223948
2132, 224690
2133, 223555
2134, 223443
2135, 223814
2136, 223782
2137, 223512
2138, 223948
2139, 223363
