löpnummer, tid
845, 22144
846, 22010
847, 22647
848, 22081
849, 22308
850, 22084
851, 22145
852, 22562
853, 22788
854, 22580
855, 22685
856, 22525
857, 23182
858, 22591
859, 22742
860, 22361
861, 22116
862, 22376
863, 22839
864, 22118
865, 22466
866, 21984
867, 22612
868, 22127
869, 22477
870, 22279
871, 21790
872, 22319
873, 22210
874, 22071
875, 30386
876, 22476
877, 22490
878, 21900
879, 22030
880, 22322
881, 22448
882, 22360
883, 22633
884, 22772
885, 22483
886, 22700
887, 22012
888, 21910
889, 22132
890, 22240
891, 22810
892, 22215
893, 22056
894, 21869
895, 22116
896, 22841
897, 48033
898, 22991
899, 29813
900, 23202
901, 22228
902, 22412
903, 21956
904, 21762
905, 21918
906, 22601
907, 22422
908, 22155
909, 22089
910, 22070
911, 22167
912, 22726
913, 22455
914, 25003
915, 22840
916, 22633
917, 23472
918, 22461
919, 23251
920, 22231
921, 22251
922, 22514
923, 22903
924, 22178
925, 22112
926, 22242
927, 21964
928, 22190
929, 22425
930, 22471
931, 22049
932, 22480
933, 22973
934, 22500
935, 22464
936, 22283
937, 22246
938, 22547
939, 22548
940, 22753
941, 22207
942, 22057
943, 22364
944, 22861
945, 25013
946, 23638
947, 29105
948, 22677
949, 22972
950, 22892
951, 22659
952, 22575
953, 22638
954, 22597
955, 22636
956, 22630
957, 22397
958, 22434
959, 22337
960, 22681
961, 22511
962, 22214
963, 22648
964, 22467
965, 22715
966, 22561
967, 22436
968, 22069
969, 21952
970, 22401
971, 22519
972, 22588
973, 22190
974, 22360
975, 24233
976, 23862
977, 23529
978, 23126
979, 22708
980, 22860
981, 23217
982, 22916
983, 22842
984, 22535
985, 22625
986, 22765
987, 22574
988, 22631
989, 22085
990, 22336
991, 23356
992, 22950
993, 22775
994, 22500
995, 22044
996, 21842
997, 22590
998, 22364
999, 22571
1000, 22366
1001, 22126
1002, 22413
1003, 22023
1004, 22141
1005, 22236
1006, 27723
1007, 23465
1008, 23099
1009, 22679
1010, 22157
1011, 22116
1012, 22289
1013, 23367
1014, 23024
1015, 22365
1016, 22683
1017, 22021
1018, 22581
1019, 22196
1020, 22548
1021, 22603
1022, 22375
1023, 24309
1024, 22342
1025, 23150
1026, 22467
1027, 22208
1028, 22503
1029, 22708
1030, 22807
1031, 22449
1032, 22781
1033, 22480
1034, 22086
1035, 22378
1036, 23253
1037, 22341
1038, 22590
1039, 22383
1040, 22441
1041, 22415
1042, 22356
1043, 22029
1044, 22197
1045, 21869
1046, 22567
1047, 22303
1048, 22287
1049, 21901
1050, 22013
1051, 22586
1052, 22822
1053, 22421
1054, 22799
1055, 22190
1056, 22363
1057, 22346
1058, 22618
1059, 22051
1060, 22009
1061, 22318
1062, 23184
1063, 22336
1064, 22714
1065, 22230
1066, 21787
1067, 22578
1068, 22923
1069, 22285
1070, 21908
1071, 21978
1072, 22109
1073, 22314
1074, 22291
1075, 22516
1076, 21792
1077, 22027
1078, 23152
1079, 22264
1080, 22422
1081, 22090
1082, 21953
1083, 21777
1084, 22542
1085, 22310
1086, 21833
1087, 21763
1088, 21911
1089, 22023
1090, 22490
1091, 22437
1092, 21997
1093, 21822
1094, 22886
1095, 22246
1096, 22387
1097, 22323
1098, 22282
1099, 21880
1100, 24934
1101, 24529
1102, 22160
1103, 21909
1104, 21901
1105, 22475
1106, 22490
1107, 22134
1108, 22055
1109, 21478
1110, 22737
1111, 22067
1112, 22579
1113, 23147
1114, 22583
1115, 22410
1116, 22707
1117, 23036
1118, 22170
1119, 22566
1120, 22350
1121, 22725
1122, 22490
1123, 22369
1124, 22079
1125, 21955
1126, 22242
1127, 22128
1128, 22789
1129, 22746
1130, 22338
1131, 22112
1132, 22612
1133, 23089
1134, 22843
1135, 32752
1136, 22751
1137, 22387
1138, 22135
1139, 22503
1140, 22148
1141, 21844
1142, 22150
1143, 22672
1144, 22833
1145, 22372
1146, 22270
1147, 22150
1148, 22214
1149, 23131
1150, 22365
1151, 22621
1152, 23730
1153, 24465
1154, 23489
1155, 22660
1156, 22412
1157, 22120
1158, 22031
1159, 22362
1160, 22622
1161, 22827
1162, 22364
1163, 22171
1164, 22143
1165, 23169
1166, 22406
1167, 22659
1168, 22246
1169, 21994
1170, 22241
1171, 22972
1172, 22643
1173, 22239
1174, 22443
1175, 22648
1176, 22673
1177, 22491
1178, 22462
1179, 24303
1180, 21972
1181, 23444
1182, 22725
1183, 22770
1184, 22154
1185, 22137
1186, 22032
1187, 22436
1188, 22381
1189, 22534
1190, 22489
1191, 22879
1192, 22742
1193, 22405
1194, 22233
1195, 22103
1196, 22451
1197, 23268
1198, 22486
1199, 22573
1200, 22202
1201, 22019
1202, 22120
1203, 22640
1204, 22891
1205, 22382
1206, 22567
1207, 22330
1208, 22234
1209, 22628
1210, 22741
1211, 22510
1212, 22351
1213, 22282
1214, 22739
1215, 22483
1216, 22357
1217, 22382
1218, 22001
1219, 22687
1220, 23386
1221, 22610
1222, 22560
1223, 22377
1224, 22459
1225, 22225
1226, 22248
1227, 22268
1228, 22118
1229, 22092
1230, 22231
1231, 22285
1232, 21935
1233, 21905
1234, 21561
1235, 22372
1236, 23111
1237, 22550
1238, 22757
1239, 22246
1240, 22431
1241, 22097
1242, 22504
1243, 22472
1244, 22393
1245, 21952
1246, 21958
1247, 22463
1248, 22173
1249, 21992
1250, 22206
1251, 22683
1252, 23052
1253, 22674
1254, 22895
1255, 22302
1256, 22411
1257, 24372
1258, 22872
1259, 22778
1260, 22511
1261, 22193
1262, 22321
1263, 30644
1264, 42525
1265, 22365
1266, 22079
1267, 22408
1268, 23222
1269, 22805
1270, 22937
1271, 22741
1272, 22378
1273, 22008
1274, 22569
1275, 22542
1276, 22292
1277, 22189
1278, 21799
1279, 21997
1280, 22244
1281, 30497
1282, 29893
1283, 22389
1284, 23537
1285, 23194
1286, 22936
1287, 22128
1288, 22560
1289, 22676
1290, 22654
1291, 22151
1292, 23131
1293, 22274
1294, 22108
1295, 22321
1296, 22661
1297, 22384
1298, 22156
1299, 22332
1300, 23198
1301, 22347
1302, 22642
1303, 22109
1304, 21811
1305, 22279
1306, 22580
1307, 22842
1308, 22305
1309, 22348
1310, 21940
1311, 22366
1312, 22712
1313, 22730
1314, 22307
1315, 22334
1316, 22772
1317, 21917
1318, 22358
1319, 22190
1320, 22139
1321, 22230
1322, 22259
1323, 22949
1324, 22107
1325, 22416
1326, 21772
1327, 22579
1328, 22496
1329, 22549
1330, 22386
1331, 22238
1332, 22206
1333, 22148
1334, 22410
1335, 23325
1336, 22105
1337, 22373
1338, 22133
1339, 22757
1340, 22223
1341, 22573
1342, 22718
1343, 22493
1344, 22406
1345, 22557
1346, 21976
1347, 21895
1348, 22149
1349, 21886
1350, 22704
1351, 22259
1352, 22075
1353, 21951
1354, 22341
1355, 22762
1356, 24728
1357, 22618
1358, 22806
1359, 22534
1360, 22639
1361, 22038
1362, 22234
1363, 22070
1364, 22149
1365, 37146
1366, 23432
1367, 22586
1368, 22515
1369, 22424
1370, 22841
1371, 22061
1372, 22087
1373, 22766
1374, 22648
1375, 22472
1376, 21770
1377, 21963
1378, 22198
1379, 22369
1380, 22186
1381, 22220
1382, 21956
1383, 22082
1384, 22377
1385, 22712
1386, 22118
1387, 21978
1388, 22663
1389, 22623
1390, 22351
1391, 22157
1392, 22145
1393, 22070
1394, 22097
1395, 22012
1396, 22166
1397, 27825
1398, 22391
1399, 21978
1400, 22518
1401, 22089
1402, 21994
1403, 22000
1404, 22243
1405, 22775
1406, 22466
1407, 22273
1408, 22066
1409, 24231
1410, 22381
1411, 22437
1412, 182102
1413, 22139
1414, 22111
1415, 23134
1416, 22154
1417, 22536
1418, 22251
1419, 22491
1420, 22399
1421, 22593
1422, 22633
1423, 22467
1424, 22294
1425, 21948
1426, 22096
1427, 22750
1428, 22373
1429, 22009
1430, 21865
1431, 23070
1432, 22340
1433, 22458
1434, 22555
1435, 22247
1436, 22054
1437, 23143
1438, 22222
1439, 22148
1440, 22500
1441, 22144
1442, 22047
1443, 22531
1444, 22780
1445, 22287
1446, 22039
1447, 23343
1448, 22682
1449, 22654
1450, 22519
1451, 21849
1452, 21999
1453, 22394
1454, 22415
1455, 22247
1456, 22092
1457, 21647
1458, 21994
1459, 21935
1460, 21741
1461, 21605
1462, 22012
1463, 21774
1464, 22221
1465, 22994
1466, 22300
1467, 22716
1468, 22183
1469, 22535
1470, 22441
1471, 22183
1472, 22404
1473, 21726
1474, 21972
1475, 22243
1476, 22224
1477, 21944
1478, 21937
1479, 21835
1480, 22265
1481, 22975
1482, 22802
1483, 22518
1484, 22142
1485, 22507
1486, 22380
1487, 22182
1488, 22688
1489, 22221
1490, 166938
1491, 22299
1492, 22029
1493, 21841
1494, 21790
1495, 22137
1496, 22340
1497, 22630
1498, 22365
1499, 22247
1500, 21587
1501, 22144
1502, 22408
1503, 22378
1504, 22805
1505, 21943
1506, 22038
1507, 21920
1508, 22439
1509, 22522
1510, 22070
1511, 22388
1512, 22250
1513, 22387
1514, 22317
1515, 22366
1516, 22051
1517, 21828
1518, 23109
1519, 22532
1520, 22351
1521, 22840
1522, 22747
1523, 22491
1524, 22650
1525, 23819
1526, 30501
1527, 22714
1528, 22377
1529, 22263
1530, 22199
1531, 22214
1532, 22051
1533, 22255
1534, 23269
1535, 22257
1536, 22585
1537, 22159
1538, 21983
1539, 21543
1540, 22367
1541, 22146
1542, 22443
1543, 22482
1544, 21834
1545, 22216
1546, 22712
1547, 22365
1548, 22025
1549, 22267
1550, 23167
1551, 22160
1552, 22390
1553, 22320
1554, 22008
1555, 21987
1556, 22288
1557, 22806
1558, 22525
1559, 22389
1560, 21929
1561, 22028
1562, 22474
1563, 22038
1564, 21878
1565, 21910
1566, 21890
1567, 22030
1568, 24693
1569, 21799
1570, 22507
1571, 21773
1572, 22778
1573, 23141
1574, 22441
1575, 22560
1576, 22279
1577, 22123
1578, 22347
1579, 22241
1580, 22052
1581, 22133
1582, 22172
1583, 22491
1584, 22399
1585, 21815
1586, 21927
1587, 22289
1588, 22697
1589, 23010
1590, 22384
1591, 22479
1592, 21818
1593, 22088
1594, 22208
1595, 22478
1596, 21953
1597, 22157
1598, 22280
1599, 22294
1600, 22787
1601, 22076
1602, 22673
1603, 22809
1604, 22621
1605, 23433
1606, 22387
1607, 22746
1608, 22132
1609, 21924
1610, 22004
1611, 22739
1612, 22276
1613, 21950
1614, 21745
1615, 21806
1616, 22139
1617, 22292
1618, 22488
1619, 21938
1620, 22472
1621, 23130
1622, 22322
1623, 22608
1624, 22157
1625, 22020
1626, 22121
1627, 22833
1628, 22046
1629, 21884
1630, 22173
1631, 21947
1632, 22147
1633, 22869
1634, 22552
1635, 21911
1636, 22121
1637, 23331
1638, 22307
1639, 22742
1640, 22210
1641, 21997
1642, 21840
1643, 22387
1644, 22153
1645, 22410
1646, 24669
1647, 22108
1648, 22171
1649, 22486
1650, 22590
1651, 22572
1652, 22287
1653, 22270
1654, 22450
1655, 22853
1656, 33347
1657, 22393
1658, 22048
1659, 22130
1660, 22483
1661, 21909
1662, 22073
1663, 21903
1664, 22195
1665, 28592
1666, 22414
1667, 22042
1668, 21966
1669, 22011
1670, 21900
1671, 22522
1672, 22069
1673, 22096
1674, 22049
1675, 22519
1676, 22504
1677, 22355
1678, 22080
1679, 22250
1680, 22331
1681, 22419
1682, 22416
1683, 22136
1684, 22214
1685, 22177
1686, 22521
1687, 22468
1688, 22340
1689, 22110
1690, 22013
1691, 22033
1692, 22717
1693, 22149
1694, 22448
1695, 22551
1696, 22197
1697, 22492
1698, 22407
1699, 22123
1700, 22222
1701, 22189
1702, 21919
1703, 22230
1704, 22663
1705, 21846
1706, 21615
1707, 21818
1708, 23354
1709, 22129
1710, 22955
1711, 22409
1712, 22296
1713, 21961
1714, 22594
1715, 21847
1716, 21849
1717, 22154
1718, 21873
1719, 22063
1720, 74291
1721, 39961
1722, 36253
1723, 35489
1724, 36383
1725, 33750
1726, 32446
1727, 31424
1728, 31047
1729, 30723
1730, 30222
1731, 29813
1732, 29106
1733, 28586
1734, 27367
1735, 27259
1736, 26811
1737, 26964
1738, 26367
1739, 26151
1740, 28328
1741, 27436
1742, 26406
1743, 26673
1744, 25999
1745, 25909
1746, 26242
1747, 25789
1748, 25658
1749, 25232
1750, 25123
1751, 25272
1752, 26083
1753, 25281
1754, 24990
1755, 24756
1756, 25390
1757, 26461
1758, 26973
1759, 26440
1760, 26209
1761, 28915
1762, 32548
1763, 25483
1764, 25881
1765, 25002
1766, 24985
1767, 25335
1768, 25006
1769, 25000
1770, 24510
1771, 25355
1772, 24543
1773, 25321
1774, 24997
1775, 24539
1776, 25260
1777, 24603
1778, 24799
1779, 31467
1780, 25047
1781, 24659
1782, 24646
1783, 25014
1784, 24222
1785, 24469
1786, 24749
1787, 25054
1788, 24714
1789, 24701
1790, 24720
1791, 24210
1792, 25114
1793, 24246
1794, 24784
1795, 24873
1796, 24896
1797, 24573
1798, 26153
1799, 24117
1800, 24632
1801, 24645
1802, 26022
1803, 24861
1804, 24252
1805, 24311
1806, 25857
1807, 24778
1808, 25576
1809, 24659
1810, 24307
1811, 23653
1812, 24471
1813, 24857
1814, 24573
1815, 24203
1816, 24328
1817, 24594
1818, 24611
1819, 24150
1820, 25244
1821, 24731
1822, 26153
1823, 24694
1824, 24377
1825, 24514
1826, 24486
1827, 24179
1828, 24633
1829, 24224
1830, 24222
1831, 23457
1832, 23929
1833, 24613
1834, 25287
1835, 24694
1836, 25045
1837, 24290
1838, 25418
1839, 24394
1840, 25097
1841, 24684
1842, 24429
1843, 23464
1844, 24839
1845, 24209
1846, 24313
1847, 23842
1848, 24102
1849, 23827
1850, 24794
1851, 24903
1852, 24069
1853, 24051
1854, 24069
1855, 24686
1856, 24883
1857, 24143
1858, 24043
1859, 24456
1860, 24599
1861, 24649
1862, 23828
1863, 23864
1864, 24252
1865, 24155
1866, 24376
1867, 24385
1868, 24126
1869, 23553
1870, 24558
1871, 24843
1872, 24548
1873, 24407
1874, 23876
1875, 24783
1876, 24380
1877, 24791
1878, 24030
1879, 24300
1880, 25844
1881, 23997
1882, 24804
1883, 24266
1884, 24567
1885, 23621
1886, 24097
1887, 24918
1888, 24349
1889, 24784
1890, 23429
1891, 24172
1892, 24010
1893, 24405
1894, 23640
1895, 24416
1896, 24527
1897, 24709
1898, 24245
1899, 24744
1900, 24651
1901, 29835
1902, 23967
1903, 25628
1904, 24423
1905, 24852
1906, 23945
1907, 23855
1908, 23486
1909, 24398
1910, 24284
1911, 24365
1912, 24585
1913, 25052
1914, 24888
1915, 24541
1916, 24203
1917, 24305
1918, 25318
1919, 25138
1920, 24772
1921, 24917
1922, 23884
1923, 23615
1924, 23509
1925, 24361
1926, 24691
1927, 24294
1928, 23600
1929, 24240
1930, 24231
1931, 24617
1932, 24049
1933, 23645
1934, 23853
1935, 25244
1936, 23981
1937, 24855
1938, 24011
1939, 23866
1940, 23625
1941, 24115
1942, 24188
1943, 24258
1944, 24301
1945, 23709
1946, 24172
1947, 23825
1948, 23609
1949, 24277
1950, 24203
1951, 24001
1952, 23912
1953, 24126
1954, 23771
1955, 23934
1956, 23178
1957, 24305
1958, 25888
1959, 24559
1960, 24531
1961, 24030
1962, 23286
1963, 24187
1964, 24358
1965, 24256
1966, 23689
1967, 23403
1968, 23446
1969, 23709
1970, 23631
1971, 23840
1972, 24097
1973, 24350
1974, 25054
1975, 23956
1976, 24208
1977, 23894
1978, 23914
1979, 23788
1980, 24258
1981, 23814
1982, 23858
1983, 23163
1984, 23554
1985, 24063
1986, 24065
1987, 23369
1988, 24349
1989, 24798
1990, 24591
1991, 25267
1992, 24363
1993, 23763
1994, 24185
1995, 24092
1996, 26421
1997, 24043
1998, 24710
1999, 23756
2000, 24498
2001, 23982
2002, 23908
2003, 24139
2004, 23691
2005, 25043
2006, 24953
2007, 24079
2008, 24850
2009, 24330
2010, 23687
2011, 23527
2012, 24362
2013, 23611
2014, 24318
2015, 23943
2016, 23905
2017, 24461
2018, 24314
2019, 24533
2020, 23822
2021, 24669
2022, 25079
2023, 24575
2024, 24377
2025, 23774
2026, 24020
2027, 23149
2028, 24484
2029, 29217
2030, 23719
2031, 23701
2032, 23981
2033, 24335
2034, 23611
2035, 24449
2036, 24934
2037, 30996
2038, 26003
2039, 24616
2040, 25467
2041, 24188
2042, 24649
2043, 25341
2044, 25167
2045, 25959
2046, 24326
2047, 25154
2048, 24705
2049, 24668
2050, 25841
2051, 25431
2052, 24104
2053, 23930
2054, 24227
2055, 23640
2056, 24466
2057, 25355
2058, 24384
2059, 23967
2060, 24174
2061, 25037
2062, 24184
2063, 24479
2064, 24697
2065, 24518
2066, 25028
2067, 24677
2068, 25057
2069, 25352
2070, 25485
2071, 32187
2072, 33053
2073, 25098
2074, 42123
2075, 24688
2076, 25587
2077, 32651
2078, 23979
2079, 24327
2080, 24424
2081, 24271
2082, 24653
2083, 24027
2084, 24118
2085, 23868
2086, 24038
2087, 23660
2088, 23825
2089, 24177
2090, 23833
2091, 23744
2092, 23838
2093, 25176
2094, 23695
2095, 23846
2096, 23599
2097, 23410
2098, 23973
2099, 23887
2100, 24539
2101, 23714
2102, 23582
2103, 23948
2104, 23595
2105, 24246
2106, 24308
2107, 23565
2108, 24083
2109, 24680
2110, 24301
2111, 24308
2112, 24887
2113, 39561
2114, 27021
2115, 25702
2116, 35819
2117, 24565
2118, 31991
2119, 24728
2120, 25326
2121, 25214
2122, 24666
2123, 24635
2124, 35923
2125, 25579
2126, 32256
2127, 25490
2128, 25427
2129, 24224
2130, 25911
2131, 25152
2132, 25296
2133, 24834
2134, 24958
2135, 25481
2136, 25464
2137, 25606
2138, 24604
2139, 24423
