löpnummer, tid
430, 187397.00317382812
431, 191450.1190185547
432, 186204.9102783203
433, 187397.00317382812
434, 188827.5146484375
435, 186681.74743652344
436, 187635.4217529297
437, 186920.166015625
438, 186443.32885742188
439, 187397.00317382812
440, 187397.00317382812
441, 187397.00317382812
442, 188112.2589111328
443, 187158.58459472656
444, 187158.58459472656
445, 187397.00317382812
446, 185966.49169921875
447, 187397.00317382812
448, 187635.4217529297
449, 186681.74743652344
450, 187873.84033203125
451, 198602.67639160156
452, 180006.0272216797
453, 180721.28295898438
454, 180482.8643798828
455, 180482.8643798828
456, 180721.28295898438
457, 180006.0272216797
458, 181436.53869628906
459, 179767.60864257812
460, 179767.60864257812
461, 180244.44580078125
462, 180006.0272216797
463, 180959.70153808594
464, 180721.28295898438
465, 179767.60864257812
466, 181436.53869628906
467, 181198.1201171875
468, 179052.35290527344
469, 181198.1201171875
470, 181198.1201171875
471, 179767.60864257812
472, 180244.44580078125
473, 183105.46875
474, 180721.28295898438
475, 180721.28295898438
476, 179767.60864257812
477, 180006.0272216797
478, 180721.28295898438
479, 179767.60864257812
480, 180006.0272216797
481, 180721.28295898438
482, 179290.771484375
483, 180482.8643798828
484, 180482.8643798828
485, 180721.28295898438
486, 181436.53869628906
487, 179529.19006347656
488, 180244.44580078125
489, 181198.1201171875
490, 179767.60864257812
491, 180721.28295898438
492, 181198.1201171875
493, 180244.44580078125
494, 183105.46875
495, 180482.8643798828
496, 180721.28295898438
497, 181436.53869628906
498, 180244.44580078125
499, 180721.28295898438
500, 180482.8643798828
501, 179767.60864257812
502, 179529.19006347656
503, 180482.8643798828
504, 179052.35290527344
505, 180006.0272216797
506, 180244.44580078125
507, 179529.19006347656
508, 180482.8643798828
509, 180721.28295898438
510, 180721.28295898438
511, 181198.1201171875
512, 179529.19006347656
513, 180244.44580078125
514, 180482.8643798828
515, 191450.1190185547
516, 174283.9813232422
517, 173807.14416503906
518, 173330.30700683594
519, 174522.39990234375
520, 174283.9813232422
521, 174760.8184814453
522, 174283.9813232422
523, 173330.30700683594
524, 174045.56274414062
525, 174760.8184814453
526, 173330.30700683594
527, 175237.65563964844
528, 174045.56274414062
529, 173568.7255859375
530, 174760.8184814453
531, 173807.14416503906
532, 174045.56274414062
533, 174760.8184814453
534, 173330.30700683594
535, 174760.8184814453
536, 173568.7255859375
537, 176906.58569335938
538, 174045.56274414062
539, 173568.7255859375
540, 172853.4698486328
541, 174999.23706054688
